book_id,title,authors,average_rating,ratings_count,original_publication_year,image_url,description,pages,genres
5079,The Siren,Kiera Cass,3.78,21740,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A brilliant publication by Kiera Cass that continues to engage and inspire audiences.,428,[]
5080,The Quiet Game,Greg Iles,4.17,16853,1999.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A compelling read by Greg Iles exploring profound themes with memorable character depth.,850,[]
5081,American Sphinx: The Character of Thomas Jefferson,Joseph J. Ellis,3.9,17375,1996.0,https://images.gr-assets.com/books/1403187214m/22680.jpg,A beautifully crafted book by Joseph J. Ellis that captures the imagination from start to finish.,193,[]
5082,Hodejegerne,Jo Nesbø,3.78,16509,2008.0,https://images.gr-assets.com/books/1320551831m/11777020.jpg,A captivating narrative by Jo Nesbø that has resonated with readers globally.,380,[]
5083,The Messenger,Daniel Silva,4.18,16974,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"A highly regarded work by Daniel Silva, offering a memorable and engaging reading experience.",368,[]
5084,The Sheltering Sky,Paul Bowles,3.92,16494,1949.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,An impactful story by Paul Bowles that stands as a notable entry in its genre.,184,"['Memoir', 'Non-Fiction', 'Biography', 'Historical']"
5085,The Rest of Us Just Live Here,Patrick Ness,3.76,23412,2015.0,https://images.gr-assets.com/books/1429800081m/22910900.jpg,A brilliant publication by Patrick Ness that continues to engage and inspire audiences.,621,[]
5086,The Lady Elizabeth,Alison Weir,3.97,20345,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A compelling read by Alison Weir exploring profound themes with memorable character depth.,1412,[]
5087,The Astronaut Wives Club,Lily Koppel,3.26,17837,2013.0,https://images.gr-assets.com/books/1352436564m/16131193.jpg,A beautifully crafted book by Lily Koppel that captures the imagination from start to finish.,346,[]
5088,The Man Who Was Thursday - A Nightmare,G.K. Chesterton,3.85,17481,1908.0,https://images.gr-assets.com/books/1403181403m/184419.jpg,A captivating narrative by G.K. Chesterton that has resonated with readers globally.,474,[]
5089,Cheaper by the Dozen,Frank B. Gilbreth Jr.,3.99,26266,1948.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"A highly regarded work by Frank B. Gilbreth Jr., offering a memorable and engaging reading experience.",368,[]
5090,The Monster of Florence: A True Story,Douglas Preston,3.72,21548,2008.0,https://images.gr-assets.com/books/1306075698m/2198274.jpg,An impactful story by Douglas Preston that stands as a notable entry in its genre.,228,[]
5091,Winter's Bone,Daniel Woodrell,3.92,18306,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A brilliant publication by Daniel Woodrell that continues to engage and inspire audiences.,117,"['Fantasy', 'Fiction', 'Horror', 'Sci-Fi', 'Thriller', 'Dystopian', 'Mystery']"
5092,"Seduced by Moonlighty (Merry Gentry, #3)",Laurell K. Hamilton,4.05,26388,2004.0,https://images.gr-assets.com/books/1500145890m/30243.jpg,A compelling read by Laurell K. Hamilton exploring profound themes with memorable character depth.,229,[]
5093,Sword Song,Bernard Cornwell,4.28,17106,2007.0,https://images.gr-assets.com/books/1407111536m/1297150.jpg,A beautifully crafted book by Bernard Cornwell that captures the imagination from start to finish.,152,"['Fantasy', 'Fiction', 'Horror', 'Sci-Fi', 'Thriller', 'Dystopian', 'Literary', 'Mystery']"
5094,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,Jessica Seinfeld,3.39,17837,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A captivating narrative by Jessica Seinfeld that has resonated with readers globally.,973,"['Fantasy', 'Fiction', 'Horror', 'Sci-Fi', 'Thriller', 'Dystopian', 'Mystery']"
5095,The Weight of Water,Anita Shreve,3.62,21394,1997.0,https://images.gr-assets.com/books/1327936566m/228534.jpg,"A highly regarded work by Anita Shreve, offering a memorable and engaging reading experience.",327,[]
5096,Music of the Heart,Katie Ashley,4.0,32013,2013.0,https://images.gr-assets.com/books/1458915186m/16062210.jpg,An impactful story by Katie Ashley that stands as a notable entry in its genre.,284,"['Fantasy', 'Fiction', 'Horror', 'Sci-Fi', 'Thriller', 'Dystopian', 'Romance', 'Mystery']"
5097,The Scarlet Feather,Maeve Binchy,3.93,20948,2000.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A brilliant publication by Maeve Binchy that continues to engage and inspire audiences.,597,[]
5098,"Truth (Consequences, #2)",Aleatha Romig,4.38,25472,2012.0,https://images.gr-assets.com/books/1398768721m/16070018.jpg,A compelling read by Aleatha Romig exploring profound themes with memorable character depth.,179,[]
5099,The Last Hero,Terry Pratchett,4.15,22537,2001.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A beautifully crafted book by Terry Pratchett that captures the imagination from start to finish.,221,[]
5100,Fantastic Voyage,Isaac Asimov,3.89,20415,1966.0,https://images.gr-assets.com/books/1320425345m/83539.jpg,A captivating narrative by Isaac Asimov that has resonated with readers globally.,365,[]
5101,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,4.3,18716,1998.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"A highly regarded work by Philip Gourevitch, offering a memorable and engaging reading experience.",649,[]
5102,The Harbinger: The Ancient Mystery that Holds the Secret of America's Future,Jonathan Cahn,3.93,15063,2011.0,https://images.gr-assets.com/books/1345009097m/12611073.jpg,An impactful story by Jonathan Cahn that stands as a notable entry in its genre.,473,[]
5103,The English Girl,Daniel Silva,4.08,15292,2013.0,https://images.gr-assets.com/books/1371747020m/16248078.jpg,A brilliant publication by Daniel Silva that continues to engage and inspire audiences.,406,[]
5104,Clara and Mr. Tiffany,Susan Vreeland,3.71,23459,2010.0,https://images.gr-assets.com/books/1320562282m/8296140.jpg,A compelling read by Susan Vreeland exploring profound themes with memorable character depth.,367,[]
5105,The Geography of You and Me,Jennifer E. Smith,3.68,22368,2014.0,https://images.gr-assets.com/books/1376408056m/18295852.jpg,A beautifully crafted book by Jennifer E. Smith that captures the imagination from start to finish.,445,[]
5106,Angel,L.A. Weatherly,3.89,22262,2010.0,https://images.gr-assets.com/books/1326626626m/7991200.jpg,A captivating narrative by L.A. Weatherly that has resonated with readers globally.,395,[]
5107,"Seeds of Rebellion (Beyonders, #2)",Brandon Mull,4.25,20291,2012.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"A highly regarded work by Brandon Mull, offering a memorable and engaging reading experience.",189,"['Classics', 'Fiction', 'YA', 'Young Adult', 'Literary', 'Contemporary', 'Historical']"
5108,Chinese Cinderella: The True Story of an Unwanted Daughter,Adeline Yen Mah,4.04,21410,1999.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,An impactful story by Adeline Yen Mah that stands as a notable entry in its genre.,360,[]
5109,Chosen Prey,John Sandford,4.23,20176,2001.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A brilliant publication by John Sandford that continues to engage and inspire audiences.,184,[]
5110,Raymond E. Feist's Magician Master,Bryan J.L. Glass,4.43,18430,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A compelling read by Bryan J.L. Glass exploring profound themes with memorable character depth.,367,[]
5111,Bossman,Vi Keeland,4.25,24354,2016.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A beautifully crafted book by Vi Keeland that captures the imagination from start to finish.,262,[]
5112,The Black Dagger Brotherhood: An Insider's Guide,J.R. Ward,4.32,26144,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A captivating narrative by J.R. Ward that has resonated with readers globally.,1606,[]
5113,Head Games,Joe Hill,4.36,22505,2009.0,https://images.gr-assets.com/books/1351338040m/6120349.jpg,"A highly regarded work by Joe Hill, offering a memorable and engaging reading experience.",342,"['Fiction', 'Classics', 'Literary', 'YA', 'Literary Fiction', 'Young Adult', 'Contemporary']"
5114,Ramona and Her Father,Beverly Cleary,4.02,22181,1984.0,https://images.gr-assets.com/books/1408925643m/91247.jpg,An impactful story by Beverly Cleary that stands as a notable entry in its genre.,151,"['Fiction', 'Classics', 'Literary']"
5115,The Secret Adversary,Agatha Christie,3.82,20457,1922.0,https://images.gr-assets.com/books/1331721280m/49596.jpg,A brilliant publication by Agatha Christie that continues to engage and inspire audiences.,323,[]
5116,Rayuela,Julio Cortázar,4.25,10309,1963.0,https://images.gr-assets.com/books/1367728486m/53413.jpg,A compelling read by Julio Cortázar exploring profound themes with memorable character depth.,478,[]
5117,Fallen,Karin Slaughter,4.23,19777,2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A beautifully crafted book by Karin Slaughter that captures the imagination from start to finish.,955,[]
5118,Stars Above,Marissa Meyer,4.27,29333,2016.0,https://images.gr-assets.com/books/1472473049m/25689074.jpg,A captivating narrative by Marissa Meyer that has resonated with readers globally.,246,[]
5119,Clapton: The Autobiography,Eric Clapton,3.81,16369,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"A highly regarded work by Eric Clapton, offering a memorable and engaging reading experience.",135,[]
5120,No Logo,Naomi Klein,3.86,18792,1999.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,An impactful story by Naomi Klein that stands as a notable entry in its genre.,571,[]
5121,No Second Chance,Harlan Coben,4.05,18799,2003.0,https://images.gr-assets.com/books/1309281936m/43927.jpg,A brilliant publication by Harlan Coben that continues to engage and inspire audiences.,153,[]
5122,Fear and Loathing on the Campaign Trail '72,Hunter S. Thompson,4.1,15306,1973.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A compelling read by Hunter S. Thompson exploring profound themes with memorable character depth.,269,[]
5123,Shroud for a Nightingale,P.D. James,4.04,18044,1971.0,https://images.gr-assets.com/books/1321172495m/764434.jpg,A beautifully crafted book by P.D. James that captures the imagination from start to finish.,300,[]
5124,First Frost,Sarah Addison Allen,3.95,20936,2015.0,https://images.gr-assets.com/books/1410962794m/21853633.jpg,A captivating narrative by Sarah Addison Allen that has resonated with readers globally.,336,[]
5125,Stories of Your Life and Others,Ted Chiang,4.27,16252,2002.0,https://images.gr-assets.com/books/1356138316m/223380.jpg,"A highly regarded work by Ted Chiang, offering a memorable and engaging reading experience.",529,[]
5126,Travesuras de la niña mala,Mario Vargas Llosa,4.04,11707,2006.0,https://images.gr-assets.com/books/1405421130m/53926.jpg,An impactful story by Mario Vargas Llosa that stands as a notable entry in its genre.,232,[]
5127,The Girl Who Fell From the Sky,Heidi W. Durrow,3.6,19139,2010.0,https://images.gr-assets.com/books/1285276805m/6449290.jpg,A brilliant publication by Heidi W. Durrow that continues to engage and inspire audiences.,297,[]
5128,Lunar Park,Bret Easton Ellis,3.6,16431,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A compelling read by Bret Easton Ellis exploring profound themes with memorable character depth.,347,"['Non-Fiction', 'Classics', 'Fiction']"
5129,"Hide (Detective D.D. Warren, #2)",Lisa Gardner,4.14,21892,2007.0,https://images.gr-assets.com/books/1327979037m/32523.jpg,A beautifully crafted book by Lisa Gardner that captures the imagination from start to finish.,383,"['Classics', 'Fiction', 'Sci-Fi', 'Dystopian', 'Fantasy', 'Literary', 'YA']"
5130,Ayat-ayat Cinta,Habiburrahman El-Shirazy,3.81,12345,2004.0,https://images.gr-assets.com/books/1439347437m/969177.jpg,A captivating narrative by Habiburrahman El-Shirazy that has resonated with readers globally.,371,"['Fiction', 'Classics', 'Sci-Fi', 'Dystopian', 'Fantasy']"
5131,Broken prince,Erin Watt,4.11,21901,2016.0,https://images.gr-assets.com/books/1464248584m/29519514.jpg,"A highly regarded work by Erin Watt, offering a memorable and engaging reading experience.",455,[]
5132,Manuscrito encontrado em Accra,Paulo Coelho,3.8,14318,2012.0,https://images.gr-assets.com/books/1362586181m/16054811.jpg,An impactful story by Paulo Coelho that stands as a notable entry in its genre.,581,[]
5133,Save Me,Lisa Scottoline,3.63,20168,2011.0,https://images.gr-assets.com/books/1311983193m/9296438.jpg,A brilliant publication by Lisa Scottoline that continues to engage and inspire audiences.,443,[]
5134,Weaveworld,Clive Barker,4.13,19251,1987.0,https://images.gr-assets.com/books/1329374451m/52640.jpg,A compelling read by Clive Barker exploring profound themes with memorable character depth.,459,[]
5135,"Loves Music, Loves to Dance",Mary Higgins Clark,3.89,21880,1991.0,https://images.gr-assets.com/books/1416640001m/170650.jpg,A beautifully crafted book by Mary Higgins Clark that captures the imagination from start to finish.,135,[]
5136,The Rivers of Zadaa,D.J. MacHale,4.19,20264,2005.0,https://images.gr-assets.com/books/1432151614m/215542.jpg,A captivating narrative by D.J. MacHale that has resonated with readers globally.,361,[]
5137,Sweet Dreams,Kristen Ashley,4.42,34766,2011.0,https://images.gr-assets.com/books/1327912890m/11227040.jpg,"A highly regarded work by Kristen Ashley, offering a memorable and engaging reading experience.",467,[]
5138,Nicholas and Alexandra,Robert K. Massie,4.25,17709,1967.0,https://images.gr-assets.com/books/1333577599m/133486.jpg,An impactful story by Robert K. Massie that stands as a notable entry in its genre.,542,[]
5139,Wicked Business,Janet Evanovich,3.76,24162,2012.0,https://images.gr-assets.com/books/1328334213m/12275680.jpg,A brilliant publication by Janet Evanovich that continues to engage and inspire audiences.,231,"['Fiction', 'Contemporary', 'Romance', 'Literary Fiction', 'YA', 'Classics']"
5140,Escape from Mr. Lemoncello's Library,Chris Grabenstein,4.13,21376,2013.0,https://images.gr-assets.com/books/1379335670m/16054808.jpg,A compelling read by Chris Grabenstein exploring profound themes with memorable character depth.,236,[]
5141,Friday,Robert A. Heinlein,3.82,21388,1982.0,https://images.gr-assets.com/books/1315410828m/17208.jpg,A beautifully crafted book by Robert A. Heinlein that captures the imagination from start to finish.,248,[]
5142,"Her Mother's Hope (Marta's Legacy, #1)",Francine Rivers,4.28,18257,2010.0,https://images.gr-assets.com/books/1406510447m/6926176.jpg,A captivating narrative by Francine Rivers that has resonated with readers globally.,483,[]
